"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"COPS4",3.94100539741666,2.46065220102955,1.34246763673434,1.8329322314356,0.0668126497890633,NA
"COPS5",0.0687792738134738,0.294060363721607,3.52067083642626,0.0835239581840886,0.933434928071694,NA
"COPS6",0,NA,NA,NA,NA,NA
"COPS7A",0,NA,NA,NA,NA,NA
"COPS7B",16.1813314883333,1.30883538382335,0.856793630670697,1.52759700465886,0.126612625929361,NA
"COPS8",0.701737737317108,1.52845631610957,2.93039128699068,0.521587790304685,0.601957366226854,NA
"COPZ1",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"COPZ2",0,NA,NA,NA,NA,NA
"COQ10A",0.674729618812626,1.33767869675491,3.42167225231632,0.390942965343733,0.69583939444492,NA
"COQ10B",0,NA,NA,NA,NA,NA
"COQ2",69.7280954800908,-0.578995255622834,0.545647213783825,-1.06111648881657,0.288636965277974,0.678701056473933
"COQ3",0,NA,NA,NA,NA,NA
"COQ4",0,NA,NA,NA,NA,NA
"COQ5",0,NA,NA,NA,NA,NA
"COQ6",0,NA,NA,NA,NA,NA
"COQ7",0,NA,NA,NA,NA,NA
"COQ9",0,NA,NA,NA,NA,NA
"CORIN",1.26223599131895,4.36362290886266,3.42846036892964,1.27276457631184,0.203101594828049,NA
"CORO1A",1.89335398697842,4.88848563036968,3.07961992234283,1.58736654315795,0.112429652181775,NA
"CORO1B",0,NA,NA,NA,NA,NA
"CORO1C",0.0746436834948104,0.294060363721607,3.52067083642626,0.0835239581840885,0.933434928071694,NA
"CORO2A",0,NA,NA,NA,NA,NA
"CORO2B",0,NA,NA,NA,NA,NA
"CORO6",0,NA,NA,NA,NA,NA
"CORO7",0.99175685032203,4.08332589782508,3.44305018446295,1.18596177199258,0.235637396609923,NA
"CORO7-PAM16",0.360638854662556,2.95170254159543,3.47253019828995,0.850014938113136,0.395316781158753,NA
"CORT",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"COTL1",1.29102739397143,-0.683079969338748,2.68235818729713,-0.254656508058326,0.79898841045738,NA
"COX10",1.08276730743649,1.25295188132238,2.63827698708317,0.474912940323077,0.634849027634631,NA
"COX10-AS1",0,NA,NA,NA,NA,NA
"COX11",1260.90626785754,-0.696151049867562,0.299155363052407,-2.32705522229133,0.0199623263160662,0.231075017289753
"COX14",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"COX15",0.532157404953165,-0.904471419005002,3.13350057626565,-0.288645684591802,0.772852531528964,NA
"COX16",0.556171382243812,-1.4236389951525,2.61431868259342,-0.544554496982841,0.586059957476184,NA
"COX17",0,NA,NA,NA,NA,NA
"COX18",4.84754785138754,-2.36298844441093,1.23753249412275,-1.90943547392345,0.0562059382568039,NA
"COX19",0,NA,NA,NA,NA,NA
"COX20",2324.42234370406,-0.467141260567091,0.250306899377147,-1.86627400894464,0.0620030392187956,0.361710203578387
"COX4I1",4.34785096719083,2.67539678670138,1.58713099903141,1.68568113680226,NA,NA
"COX4I2",11.6595197451832,-0.128205633016949,0.669050207135063,-0.191623336559356,0.848037261328575,NA
"COX5A",655.142609134405,0.625414786164772,0.350400289611378,1.78485807434237,0.0742843406291473,0.386947130337228
"COX5B",414.546721102482,0.0468117505235835,0.422245060861351,0.110863938652333,0.911724242060101,0.975280811003654
"COX6A1",5.84142989446327,-0.758425010651045,0.999691169388186,-0.758659307869253,0.448056384818145,NA
"COX6B1",1777.61338302905,-0.53705310364032,0.282183928730095,-1.90320230516744,0.0570141524938242,0.350633672184569
"COX6B2",1.0181464890885,-1.64727549698469,1.98389932168556,-0.830322123193798,0.406356683104921,NA
"COX6C",0.882461115132399,-0.750421840277529,2.31287501807562,-0.324454125023107,0.745594248156542,NA
"COX7A1",1534.86536609391,0.0505261132203183,0.304501030628911,0.165930844687004,0.868211373412557,0.960397758357615
"COX7A2",2.26941978359695,0.829702094281914,1.47291045202626,0.563307900450096,0.573225239286021,NA
"COX7A2L",193.76012009601,-0.221556685586711,0.470691471935903,-0.470704694681364,0.637851631400295,0.891831634930535
"COX7B",0.230588529760088,-0.50087017482659,3.49785613556569,-0.143193474921342,0.886137382976266,NA
"COX7B2",2942.49421426784,0.319631072146361,0.273006435026755,1.17078219095838,0.241686338037725,0.634539115036099
"COX7C",3694.88058065462,0.458031835661126,0.304153678601165,1.50592239346788,0.132087097182516,0.497139948861075
"COX8A",26.2158671778156,-1.14424879587164,0.928592900713912,-1.23223943990088,0.21785965453182,NA
"COX8C",0.134761061214131,2.14142010108823,3.49125750496001,0.613366415409325,0.539634087478859,NA
"CP",1012.72783975428,-0.109075014363723,0.461406784711379,-0.236396641700776,0.81312490189089,0.945017316811612
"CPA1",0.943641786540208,1.88678991601171,2.31690801747955,0.814356850499509,0.415440550257922,NA
"CPA2",0.548663159519332,1.73671910344932,2.71647707169846,0.63932772396398,0.522609756531657,NA
"CPA3",0,NA,NA,NA,NA,NA
"CPA4",0,NA,NA,NA,NA,NA
"CPA5",2.61386155326752,-0.0996565606078607,1.20415010407177,-0.082760911842201,0.934041650290622,NA
"CPA6",0,NA,NA,NA,NA,NA
"CPAMD8",0.143422957308284,-0.335672213271719,3.50860876886162,-0.0956710295689734,0.923781850385179,NA
"CPB1",7920.43535956669,-0.015192502986536,0.531262405315231,-0.0285969849071502,0.977186016798,0.993185025352224
"CPB2",1.21770950452993,-1.38513802526626,1.64586913062008,-0.841584546120272,0.400020542496531,NA
"CPB2-AS1",5.49551217862872,-0.298222136290929,0.903557007872629,-0.330053481620462,0.741359551690528,NA
"CPD",2.70133625360173,0.451585805702352,1.18147596473447,0.382221745665257,0.702296893454113,NA
"CPE",15.9475036368472,-0.215240843829271,0.67031005694476,-0.321106391884269,0.748129766582024,NA
"CPEB1",0.149287366989621,-0.373615092747,3.50614752659977,-0.106560003511697,0.915138050427896,NA
"CPEB2",371.389662554288,0.169969293135007,0.471845089744214,0.360222659574877,0.718680630685836,0.915531280323434
"CPEB3",0.20054619381377,0.792178665604598,3.51068074444005,0.2256481643508,0.821475077067421,NA
"CPEB4",2.84821436727746,4.06030900357274,2.29223057241719,1.77133533268038,NA,NA
"CPED1",1668.08866183831,0.459707318184611,0.428353248991833,1.07319675820499,0.283182844906339,0.674658380778819
"CPLX1",0,NA,NA,NA,NA,NA
"CPLX2",3303.25662805899,0.405740735155199,0.343798770176683,1.18016924536025,0.237932908311268,0.632351578494085
"CPLX3",12.583296485786,-0.213776230299171,0.950531842797864,-0.224901703103314,0.822055744350783,NA
"CPLX4",768.295332633686,-0.458121530965797,0.373871165651731,-1.22534598293292,0.220444889988054,0.616234766592371
"CPM",0,NA,NA,NA,NA,NA
"CPN1",0.580446234212978,-0.600367060297347,3.05169167359757,-0.196732541983701,0.844036842901098,NA
"CPN2",331.04557632438,0.17709936628771,0.435675459458134,0.406493784405427,0.684379823034181,0.902628389370746
"CPNE1",0.605340390298473,1.77767225267749,3.09697633072742,0.574002531126852,0.565966088465156,NA
"CPNE2",243.067842781649,-0.943282384910664,0.476884532854652,-1.97801002113475,0.0479275761666364,0.322256628501298
"CPNE3",26.6491147213955,-0.247093329943617,0.80480874511933,-0.30702117918336,0.758827251592764,NA
"CPNE4",0.557671332242996,-0.0839152024439506,2.67781438112523,-0.0313371991111232,0.975000624365391,NA
"CPNE5",5.393350559947,3.50947061552269,1.67118589322549,2.09998817591094,NA,NA
"CPNE6",0,NA,NA,NA,NA,NA
"CPNE7",0,NA,NA,NA,NA,NA
"CPNE8",0,NA,NA,NA,NA,NA
"CPNE9",0.0857625481568037,0.294060363721607,3.52067083642626,0.0835239581840887,0.933434928071694,NA
"CPO",0,NA,NA,NA,NA,NA
"CPOX",0,NA,NA,NA,NA,NA
"CPPED1",0,NA,NA,NA,NA,NA
"CPQ",0,NA,NA,NA,NA,NA
"CPS1",1.08191656398767,4.18399103154428,3.44132097393877,1.21580958685045,0.224057465961167,NA
"CPS1-IT1",0,NA,NA,NA,NA,NA
"CPSF1",800.459669635469,-0.0735405809957738,0.851418136727275,-0.0863742241602379,0.931168936479588,0.981156419252905
"CPSF2",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"CPSF3",0,NA,NA,NA,NA,NA
"CPSF3L",0,NA,NA,NA,NA,NA
"CPSF4",57.9179124087829,-0.206250740841105,0.648217409410675,-0.318181427784572,0.750347319768409,0.926157496519818
"CPSF4L",1375.23536685241,0.358571242147926,0.374804491369067,0.956688754817623,0.338724375664828,0.721347208846317
"CPSF6",23.4717361032804,1.06693163267778,0.500312071728097,2.1325322593008,0.0329631154350296,NA
"CPSF7",407.257419787615,0.00617230155655398,0.357974370484904,0.0172423001909134,0.986243316524914,0.995608805383387
"CPT1A",508.55370511833,-0.212240715770332,0.333585159484165,-0.636241480581833,0.524619040511845,0.836790871789406
"CPT1B",5.26635816354304,0.55028876615174,0.903985636681847,0.608736183211517,0.542699319479253,NA
"CPT1C",0.0892026950969836,1.89120533106968,3.49812686011481,0.540633718185855,0.588760072353843,NA
"CPT2",0.155944846265278,0.294060363721607,3.52067083642626,0.0835239581840886,0.933434928071694,NA
"CPVL",0.34983356080339,-0.625100644584338,3.45553113428319,-0.180898571100274,0.85644719044619,NA
"CPXCR1",0.976240820151201,3.25865587437201,3.16850120163321,1.02845341282886,0.303736594448272,NA
"CPXM1",6.19605226755138,1.44241939268055,1.05109925055652,1.37229609089421,0.169971282070219,NA
"CPXM2",140.779048058688,0.561454232691885,0.476388798367535,1.1785630447564,0.238572214324075,0.632351578494085
"CPZ",0.444487365682049,2.24751612448824,3.24554101828361,0.692493520133303,0.488627453829822,NA
"CR1",9.40242210258666,-0.242215493976001,0.981851910710528,-0.246692491335806,0.805146218052145,NA
"CR1L",242.490031054975,0.203768407897134,0.265633627333246,0.767103208817385,0.443020154256506,0.793839691614083
"CR2",555.790000639729,0.131038922767978,0.278980819544742,0.469705849247325,0.638565188286467,0.891831634930535
"CR627049",1.57758799542485,0.374637783727803,1.69420050956824,0.221129542584825,0.82499156792694,NA
"CR627135",0.249098701144752,1.62538065070077,3.48636436232475,0.466210780567108,0.641064633478538,NA
"CR627148",2765.6767700311,-0.22247944115723,0.494563534205083,-0.449850071366105,0.652818550852308,0.893367647126664
"CR627203",21.0247839759614,0.244434516014732,0.514913522448499,0.474709840309506,0.634993803132676,NA
"CR627206",1.69165411979498,3.97000579168906,2.78153934517078,1.42726932789272,0.153502278011143,NA
"CR627225",539.460149927227,0.178708144084372,0.411208278257857,0.434592768515009,0.663858044964016,0.896328811875988
"CR627394",0,NA,NA,NA,NA,NA
"CR749689",0,NA,NA,NA,NA,NA
"CR933665",0,NA,NA,NA,NA,NA
"CR936633",0.158938987479113,1.13457695829874,3.499182943794,0.324240537440598,0.745755933968719,NA
"CR936677",991.47525081198,-0.519240920911409,0.242755686837904,-2.13894441640052,0.0324401702556802,0.271680779119561
"CR936688",0.0446013475484918,1.51351603510744,3.5106809539545,0.431117511092139,0.666382928676451,NA
"CR936796",53.1368634356123,-1.01561550180828,0.398466581194165,-2.54880973647673,0.0108091253577983,0.186856917326418
"CR936829",1448.38832947218,-0.0942035406842337,0.351899357263263,-0.267700235137849,0.788930068803142,0.937822165311631
"CRABP1",3.0336060914596,-1.72402269642785,1.23023081052022,-1.40138149824001,0.161100021945286,NA
"CRABP2",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"CRADD",3.07477895520037,2.46921288956858,1.79455843643935,1.37594454403382,0.168838803000239,NA
"CRAMP1L",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"CRAT",177.488596949663,0.133560712570924,0.537570153053312,0.248452619276424,0.803784225225337,0.942831326368364
"CRB1",0.119245031043302,0.792178665604597,3.51068074444005,0.2256481643508,0.821475077067421,NA
"CRB2",24.9789331612462,-2.93743568817878,1.31097636128139,-2.24064733349398,0.0250489280946172,NA
"CRB3",0,NA,NA,NA,NA,NA
"CRBN",14.4244187670749,2.81356341695109,1.09303564629311,2.5740820315357,0.0100506440636123,NA
"CRCP",6.42732980214402,2.87098829560329,1.0514965425777,2.73038301064232,0.00632607815573865,NA
"CRCT1",0.0687792738134738,0.294060363721607,3.52067083642626,0.0835239581840886,0.933434928071694,NA
"CREB1",0.0746436834948104,0.294060363721607,3.52067083642626,0.0835239581840885,0.933434928071694,NA
"CREB3",173.627466975042,0.679977937908661,0.373788854242209,1.81914984941752,0.0688885715848904,0.379704579408045
"CREB3L1",0.767522869916747,0.685820105201872,2.49337168962156,0.275057308164899,0.783272210061568,NA
"CREB3L2",20.3220001477865,-0.273155962390272,0.670123453197248,-0.407620358736899,0.683552415288368,NA
"CREB3L3",1868.89247475988,0.05428302455307,0.42016299969185,0.129195156624647,0.897203228546417,0.972552591425873
"CREB3L4",3.40546057830498,-1.28891145978698,1.27850034078555,-1.00814322739643,0.313385708019357,NA
"CREB5",24.185710590122,0.108142409055324,0.83521295878498,0.129478844787853,0.896978763447837,NA
"CREBBP",5.69303120963553,0.964356003209827,1.29254446550413,0.746091162777677,0.455612347338938,NA
"CREBL2",0,NA,NA,NA,NA,NA
"CREBRF",0,NA,NA,NA,NA,NA
"CREBZF",0.856038770539243,3.92114863509746,3.18497437269019,1.23113977579212,0.218270591189418,NA
"CREG1",1.80319427331278,4.81938830379625,3.11628498714009,1.54651719072047,0.121979711637332,NA
"CREG2",123.80655592746,-0.207788519859542,0.657206550618976,-0.316169276864086,0.751874026042996,0.926157496519818
"CRELD1",0.133804042645475,2.16297284762172,3.49071389591579,0.619636244079598,0.53549729916937,NA
"CRELD2",34.4319468576917,-0.689412959738532,0.721818827041971,-0.955105261750738,0.339524468352655,NA
"CREM",2.07486596706982,-1.79184558023533,1.48910535270843,-1.20330343113485,0.228858921796173,NA
"CRH",175.442501786651,-0.562572599065622,0.458218736927061,-1.22773809477628,0.219545301024073,0.615069356556585
"CRHBP",0,NA,NA,NA,NA,NA
"CRHR1",14.2493816453337,-0.970657727847892,0.776454157263523,-1.2501159518146,0.211257193417491,NA
"CRHR1-IT1",2442.42376664316,-0.208510869408667,0.446905547139341,-0.466565856573839,0.640810519860675,0.891831634930535
"CRHR2",0.254963110826088,1.62538065070077,3.48636436232475,0.466210780567108,0.641064633478538,NA
"CRIM1",0,NA,NA,NA,NA,NA
"CRIP1",0,NA,NA,NA,NA,NA
"CRIP2",408.94675659956,0.00141459751685436,0.533189783427261,0.00265308443789292,0.99788314737187,0.998841912886255
"CRIP3",3.37304140984311,0.327114122628028,1.32853864914977,0.246221005943165,0.805511155621161,NA
"CRIPAK",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"CRIPT",0.223321095783751,-0.836925803052423,3.4789047644136,-0.240571633812314,0.80988713749862,NA
"CRISP1",0,NA,NA,NA,NA,NA
"CRISP2",0.164803397160449,1.13457695829874,3.499182943794,0.324240537440598,0.745755933968719,NA
"CRISP3",0.360638854662556,2.95170254159543,3.47253019828995,0.850014938113136,0.395316781158753,NA
"CRISPLD1",2.49046754026263,2.87588484110769,1.58248150721939,1.81732603381948,0.0691672059571675,NA
"CRISPLD2",0,NA,NA,NA,NA,NA
"CRK",0,NA,NA,NA,NA,NA
"CRKL",0.0687792738134738,0.294060363721607,3.52067083642626,0.0835239581840886,0.933434928071694,NA
"CRLF1",10.3368436201154,0.59807682488397,0.890691931262835,0.671474394110664,0.501918366289978,NA
"CRLF2",1.24269601931094,2.37408733470954,2.56823193852829,0.924405346376151,0.355275312174573,NA
"CRLF3",0.0746436834948104,0.294060363721607,3.52067083642626,0.0835239581840885,0.933434928071694,NA
"CRLS1",0,NA,NA,NA,NA,NA
"CRMP1",0,NA,NA,NA,NA,NA
"CRNDE",4042.23473001179,-0.495347179021173,0.216414059561858,-2.28888631368973,0.0220859586695223,0.240681503576447
"CRNKL1",0.418612834616864,-0.949345117730994,2.87472158067887,-0.33023897831066,0.741219396905561,NA
"CRNN",0,NA,NA,NA,NA,NA
"CROCC",2.42309139043462,-1.6111655416855,1.29710116252429,-1.24212789891423,0.214189376511017,NA
"CROCCP2",2.06597917766618,1.0461559182973,1.63273456256258,0.640738514566232,0.521692586443277,NA
"CROCCP3",2.84979090753388,1.39660815456292,1.57386825040898,0.887372976867663,0.374878127443533,NA
"CROT",27.79940774413,0.535300433319295,0.441019555750238,1.2137793581708,0.224831990729875,NA
"CRP",0,NA,NA,NA,NA,NA
"CRSP8P",3.22436925211084,4.90373798600227,2.47844133149869,1.97855721807101,NA,NA
"CRTAC1",0.360638854662556,2.95170254159543,3.47253019828995,0.850014938113136,0.395316781158753,NA
"CRTAM",0.160406231651614,-0.442902711812099,3.50155138755858,-0.12648756587888,0.899345990985204,NA
"CRTAP",0,NA,NA,NA,NA,NA
"CRTC1",1.03915568428334,2.66013967311567,3.14580340523431,0.845615358127421,0.397767355045072,NA
"CRTC2",0,NA,NA,NA,NA,NA
"CRTC3",0,NA,NA,NA,NA,NA
"CRX",12.6343194089015,1.19558595940041,1.02738688229861,1.16371542210611,0.244539357421938,NA
"CRY1",0,NA,NA,NA,NA,NA
"CRY2",8.71232699762077,1.90621901304491,1.46049192418126,1.30518969772018,NA,NA
"CRYAA",1071.19133773962,-0.216865960772544,0.277538043082628,-0.78139183502126,0.434572071880785,0.789015657869296
"CRYAB",0.976240820151201,3.25865587437201,3.16850120163321,1.02845341282886,0.303736594448272,NA
"CRYBA2",6.59895575891202,-0.433764371915302,0.799036938873315,-0.542858972861673,0.587226905676469,NA
"CRYBA4",0.158938987479113,1.13457695829874,3.499182943794,0.324240537440598,0.745755933968719,NA
"CRYBB1",1704.39848631421,0.421561243799117,0.293525834068544,1.43619809526092,0.150945980883194,0.531496183702359
"CRYBB2",0.158938987479113,1.13457695829874,3.499182943794,0.324240537440598,0.745755933968719,NA
"CRYBB2P1",2.52669849757509,-0.508555997993511,1.16730893486053,-0.435665300595232,0.66307958502393,NA
"CRYBB3",0,NA,NA,NA,NA,NA
"CRYBG3",0.435282538157367,2.2303638258275,3.47253004189049,0.642287841695176,0.520686307074225,NA
"CRYGA",0,NA,NA,NA,NA,NA
"CRYGB",0.149287366989621,-0.373615092747,3.50614752659977,-0.106560003511697,0.915138050427896,NA
"CRYGC",1.44255541865022,4.52365224931459,3.30390224726764,1.36918465219596,0.170941562294654,NA
"CRYGD",1.30962786853573,-0.411163494803729,2.25655341251422,-0.182208625119853,0.855419004433982,NA
"CRYGN",0.937571372642205,-0.623276316934498,2.68124089601223,-0.232458156915885,0.816182183049547,NA
"CRYGS",0.0687792738134738,0.294060363721607,3.52067083642626,0.0835239581840886,0.933434928071694,NA
"CRYL1",0,NA,NA,NA,NA,NA
"CRYM",392.40551475831,1.03749487782866,0.475513377693424,2.1818416189703,0.0291212237737463,0.265408818256301
"CRYM-AS1",0,NA,NA,NA,NA,NA
"CRYZ",1014.60576914138,0.130855645868279,0.430033836980432,0.304291510610206,0.760905812256027,0.929934920145052
"CRYZL1",0.380668966344029,-1.42976250117101,3.44923192971771,-0.414516196737173,0.67849610776944,NA
"CS",0,NA,NA,NA,NA,NA
"CSAD",1.46969965621568,-1.81434373735846,2.10709791451237,-0.861062850882436,0.389203428101204,NA
"CSAG1",0.999264285808044,0.751315402083354,2.24680362006203,0.334392999626114,0.738083021178463,NA
"CSAG2",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"CSAG3",489.912235249133,-0.550869351662847,0.443062358998868,-1.24332239124889,0.213749056246449,0.610897615830074
"CSAG4",0,NA,NA,NA,NA,NA
"CSDC2",0,NA,NA,NA,NA,NA
"CSDE1",2.69204066461234,-0.325906020472968,1.26679328795573,-0.257268509054776,0.796971500589559,NA
"CSE1L",0,NA,NA,NA,NA,NA
"CSF1",0,NA,NA,NA,NA,NA
"CSF1R",1742.37966011434,0.873060013118882,0.244821758258132,3.56610466051124,0.000362326719136931,0.0650813751718716
"CSF2",86.2340474101015,-0.484253837632647,0.519170008481136,-0.932746171238514,0.350951039779065,0.735063918861741
"CSF2RA",0,NA,NA,NA,NA,NA
"CSF2RB",1.15798503095771,2.71607835073074,1.96135127243538,1.38479954554914,0.166113769949318,NA
"CSF3",1.94562142729074,-0.037807011465779,1.62072870123862,-0.0233271684748258,0.981389300298427,NA
"CSF3R",0.240304370127081,-0.913594469374038,3.47512084303185,-0.262895741080755,0.792630939012786,NA
"CSGALNACT1",21.710683963996,0.130195805582588,0.643984340044389,0.202172316136777,0.839782014758297,NA
"CSGALNACT2",0.554427840103835,0.906596698891991,2.63311391750656,0.344305915845257,0.730616235772732,NA
"CSH2",1.17207627765331,4.27697003281896,3.43982188660026,1.24336962023522,0.213731659871928,NA
"CSHL1",641.968131825116,0.103021245619932,0.314213040888901,0.327870687125167,0.743009437993599,0.924137744302719
"CSK",2455.10181272027,-0.503348754620623,0.406115709241653,-1.23942202472427,0.215189249113817,0.611856331132026
"CSMD1",0,NA,NA,NA,NA,NA
"CSMD2",0,NA,NA,NA,NA,NA
"CSMD3",0.339258414810391,1.95781351558412,3.47966942555441,0.562643537689556,0.573677639008622,NA
"CSN1S1",0,NA,NA,NA,NA,NA
"CSN1S2AP",6.25799443752841,-1.19134387868143,1.04556118262315,-1.13943009599164,0.25452380914679,NA
"CSN2",2833.19914855295,-0.77972649008575,0.469141318724186,-1.66202902828126,0.0965069542911659,0.433740055998864
"CSN3",0.20054619381377,0.792178665604598,3.51068074444005,0.2256481643508,0.821475077067421,NA
"CSNK1A1",460.837432048338,0.324594318567398,0.498004910349381,0.651789393682232,0.514537044755257,0.83030466732656
"CSNK1A1L",1.5519848802297,3.816510145283,2.34949225978193,1.6243978371894,0.104290928384128,NA
"CSNK1A1P1",0.0746436834948104,0.294060363721607,3.52067083642626,0.0835239581840885,0.933434928071694,NA
"CSNK1D",6.68031789909979,0.884415178354114,0.807651689825746,1.09504528931888,0.273496795639217,NA
"CSNK1E",9.58810591259907,-0.14817434445529,0.759631003996196,-0.195060948902543,0.845345233564136,NA
"CSNK1G1",548.523912516457,-0.124121587617181,0.394224552767212,-0.314849967476465,0.752875571065014,0.92624677602212
"CSNK1G2",0,NA,NA,NA,NA,NA
"CSNK1G3",5.53995324253544,3.12448783615118,1.88799127946752,1.65492704872684,0.0979392967394954,NA
"CSNK2A1",1.14011830733887,4.24466651112418,2.95777125628844,1.43508951278761,0.151261591605511,NA
"CSNK2A2",2.04806064393442,0.819255199084559,1.29576068136183,0.632258109748732,0.527218231542808,NA
"CSNK2A3",0.721277709325112,3.71884255586568,3.45034776358305,1.07781673346567,0.281115550387244,NA
"CSNK2B",0,NA,NA,NA,NA,NA
"CSPG4",0.0687792738134738,0.294060363721607,3.52067083642626,0.0835239581840886,0.933434928071694,NA
"CSPG4P1Y",0.155944846265278,0.294060363721607,3.52067083642626,0.0835239581840886,0.933434928071694,NA
"CSPG4P8",0,NA,NA,NA,NA,NA
"CSPG5",0,NA,NA,NA,NA,NA
"CSPP1",0,NA,NA,NA,NA,NA
"CSRNP1",0.744498617021439,2.93850635843002,2.87061078306621,1.02365196137502,0.305999692962137,NA
"CSRNP2",0.270479140996917,2.67915270448555,3.47966949475485,0.769944590577934,0.441332761674383,NA
"CSRNP3",0.948995970617699,2.53797305840145,3.21977605035192,0.788245212931515,0.430553287378635,NA
"CSRP1",1.8148479261515,2.80183700563507,2.39902082066742,1.16790858232551,0.242843641919979,NA
"CSRP2",0,NA,NA,NA,NA,NA
"CSRP2BP",0,NA,NA,NA,NA,NA
"CSRP3",0.360638854662556,2.95170254159543,3.47253019828995,0.850014938113136,0.395316781158753,NA
"CST1",0,NA,NA,NA,NA,NA
"CST2",1.0605361241355,3.37073023642416,3.10255285016089,1.08643765286685,0.277285410663818,NA
"CST3",0,NA,NA,NA,NA,NA
"CST4",11.0697022184224,0.119575612539844,0.943736107630313,0.126704500943695,0.899174283315544,NA
"CST5",705.230641250124,0.166897356501892,0.531155068626793,0.314215878487944,0.753357083693111,0.926336843207157
"CST6",1.88336392734874,0.527042184191208,1.65072642926993,0.319278939772173,0.749515001247847,NA
"CST7",1.71767251390412,2.41922796086135,2.80300073031407,0.86308502694906,0.388090719685127,NA
"CST8",3868.98874325287,0.316021117869268,0.287221773005177,1.10026866892007,0.271215078971936,0.663243242618016
"CST9",0.705761679154284,2.84669614482133,3.45390482558874,0.824196464167506,0.409827935782973,NA
"CST9L",0.137558547626948,-0.302087143196274,3.51011132873097,-0.0860619834828685,0.931417144243926,NA
"CSTA",0.940031144602694,-0.129040687625345,1.99712122245693,-0.064613347539612,0.948481857118827,NA
"CSTB",0,NA,NA,NA,NA,NA
"CSTF1",566.801494184885,-1.0018703510895,0.490621164409009,-2.04204470529992,0.0411470970155947,0.299011080521992
"CSTF2",0,NA,NA,NA,NA,NA
"CSTF2T",8186.58323377973,-0.201019527794879,0.329453684419989,-0.610160205519567,0.541755687911985,0.845924873601178
"CSTF3",838.414145835567,0.597624677051303,0.351057892631432,1.70235362769279,0.0886890974029259,0.418510196819974
"CSTF3-AS1",0.179362408762623,2.36192565222036,3.48602645825721,0.677540942532368,0.498062802179214,NA
"CSTL1",2504.55287843652,-0.35044569973188,0.248408521823606,-1.41076359683316,0.158314331676777,0.541115061485783
"CT45A1",0.383859762358883,2.09498590592297,3.47167245990365,0.603451486313635,0.546208379878697,NA
"CT45A2",0.435282538157367,2.2303638258275,3.47253004189049,0.642287841695176,0.520686307074225,NA
"CT45A3",2.9593756996626,-0.535740017651956,1.27662580529549,-0.419653132053017,0.674738867976965,NA
"CT45A4",6.40177331204272,-0.765740010626276,0.977804134810796,-0.783122082802857,0.433555424584766,NA
"CT45A5",2.06237474753169,-0.0777666832123784,1.39793814239398,-0.0556295596021168,0.95563691580265,NA
"CT45A6",0,NA,NA,NA,NA,NA
"CT47A1",0,NA,NA,NA,NA,NA
"CT47A10",0,NA,NA,NA,NA,NA
"CT47A11",0,NA,NA,NA,NA,NA
"CT47A2",0,NA,NA,NA,NA,NA
"CT47A3",0,NA,NA,NA,NA,NA
"CT47A4",0,NA,NA,NA,NA,NA
"CT47A5",0,NA,NA,NA,NA,NA
"CT47A6",3839.28631847223,0.152786084631792,0.429591213046549,0.355654585083976,0.722099259844565,0.916945621500256
"CT47A7",21.4272088232628,0.683564102154188,0.682156840908628,1.00206295848868,0.316313186520328,NA
"CT47A9",0,NA,NA,NA,NA,NA
"CT47B1",0,NA,NA,NA,NA,NA
"CT49",3.45737269519644,2.28173004643355,1.59941277497459,1.42660486531989,0.15369382104061,NA
"CT60",0.0901597136656391,1.85591512051529,3.49918309063674,0.530385256342093,0.59584484618825,NA
"CT62",1.89335398697842,4.88848563036968,3.07961992234283,1.58736654315795,0.112429652181775,NA
"CTAG1B",0,NA,NA,NA,NA,NA
"CTAG2",714.748809429507,-0.0703052186305457,0.412900263255793,-0.170271673057741,0.864796487562085,0.958921945867483
"CTAGE1",2.43431226897225,5.24437950491305,2.90882737995844,1.80291877787123,0.0714009714853462,NA
"CTAGE10P",0,NA,NA,NA,NA,NA
"CTAGE11P",2.88511083730045,5.48493621183454,2.80925527440079,1.9524520472795,NA,NA
"CTAGE15",0,NA,NA,NA,NA,NA
"CTAGE4",1.14520921880013,0.836655401734124,1.97801862707089,0.422976502993337,0.672312404610689,NA
"CTAGE5",0,NA,NA,NA,NA,NA
"CTAGE6",0,NA,NA,NA,NA,NA
"CTAGE7P",1124.43605843569,-0.668159776452963,0.358732679583273,-1.86255619986765,0.0625247315699606,0.361710203578387
"CTAGE9",4576.02835576276,-0.316962337577672,0.207073737411544,-1.53067376645515,0.125850040439853,0.486315178524624
"CTBP1",0.180319427331278,2.34671937898314,3.48636445809412,0.673113613677101,0.500875013643608,NA
